Title ID,游戏名称,游戏中文名称,发布日期,支持中文,nswdb ID,最新版本,DLC数量,,
01007EF013CA0000,Port Royale 4,海商王4,20210528,,2175,131072,2,,
01007EF018180000,Suhoshin,守护神,20230112,,,65536,/,,
01007F0009B5C000,夜廻と深夜廻 for Nintendo Switch,夜迴 & 深夜迴,20181025,,1077,0,/,,
01007F000EB36000,慟哭そして…,恸哭之后,20191107,,,0,/,,
01007F00128CC000,Pretty Princess Party,漂亮公主 魔法衣裳,20201203,,2016,0,/,,
01007F00145B6000,Animal Learning Puzzle for Toddlers and Kids,学前系列：动物拼图,20210326,,,0,/,,
01007F0017026000,オッドドッグとイーヴンキャット,奇数狗和偶数猫,20220317,,,0,/,,
01007F100DE52000,Akane,朱音,20190517,,,65536,/,,
01007F10196CA000,Beat Them Up - Box Simulator - Boxing Battle Fight Combat for Nintendo Switch Ultimate 2023,击败他们 - 盒子模拟器- NS 终极2023的拳击战斗,20230202,,,0,/,,
01007F200B0C0000,Ys VIII: Lacrimosa of DANA,伊苏8：达娜的安魂曲,20180626,,0197,327680,23,,
01007F2019132000,Dorfromantik,筑梦颂,20220929,中文,,131072,/,,
01007F201A4F2000,青春恋愛しようよ　-かんたん胸キュンラブコメ恋愛ゲーム-,青春恋爱吧-简单心动的爱情喜剧恋爱游戏-,20230202,,,0,/,,
01007F30113A6000,The Jackbox Party Pack 7,杰克盒子的派对游戏包7,20201015,,,65536,/,,
01007F3012EEA000,트로피코 6 - 닌텐도 스위치 에디션,海岛大亨6,20201203,中文,2011,65536,4,,
01007F3017318000,Watch Over Christmas,守护圣诞节,20221124,,,0,/,,
01007F4004FA4000,ACA NEOGEO MUTATION NATION,ACA NEOGEO 变异公园格斗,20171026,,,0,/,,
01007F4012B84000,Arcade Archives CONTRA,街机档案：魂斗罗,20200903,,,0,/,,
01007F500C6E4000,Shadow of Loot Box (シャドウ・オブ・ルートボックス),宝箱之影,20190627,中文,,0,/,,
01007F5013AFA000,TRIOS - lofi beats / numbers to chill to,三联体,20210930,中文,,0,/,,
01007F600B134000,Assassin's Creed® III: Remastered,刺客信条3 重置版,20190521,中文,1340,131072,8,,
01007F600D1B8000,12 is Better Than 6,12比6好,20190305,,,65536,/,,
01007F701323E000,Arcade Archives The Fairyland Story,街机档案：仙境物语,20201203,,,131072,/,,
01007F7015B3A000,Battle Calculator,激战科学计算器,20210805,,,65536,/,,
01007F8010C66000,Arcade Archives PLUS ALPHA,街机档案：趣味战机,20200416,,,65536,/,,
01007F901180C000,사무라이 쇼다운 네오지오 컬렉션,侍魂NEOGEO收藏合辑,20200730,中文,,131072,/,,
01007F9014B14000,Get-A-Grip Chip and the Body Bugs,以巧制胜 芯片与虫子之战,20220512,,,131072,/,,
01007FA00DA22000,The Story Goes On,故事在继续,20200302,,,0,/,,
01007FA00FA0C000,忍者寶盒,忍者宝盒,20191226,中文,1767,393216,9,,
01007FB00FC5E000,Dark Veer,黑暗转向,20191024,,,0,/,,
01007FB010DC8000,Paradise Killer,天堂杀手,20200904,中文,,458752,/,,
01007FB013B10000,Alba: A Wildlife Adventure,阿尔芭：野外冒险,20210609,中文,,65536,/,,
01007FC00206E000,LEGO® NINJAGO® Movie Video Game,乐高 旋风忍者大电影,20170922,,0114,131072,/,,
01007FC00A040000,Party Arcade,经典派对,20181213,,,0,/,,
01007FC00B674000,Sigi - A Fart for Melusina,拯救梅露西娜的骑士西格,20180907,,0905,196608,/,,
01007FC00F246000,Lucah: Born of a Dream,卢卡：梦之子,20200903,,,65536,/,,
01007FC011CF0000,Arcade Archives Pettan Pyuu,街机档案：翻地雪人,20201105,,,0,/,,
01007FC012FD4000,Georifters,移探救境,20200918,,,327680,/,,
01007FC0152AC000,Source of Madness,疯狂之源,20220511,中文,,131072,/,,
01007FC0170FE000,Zorro The Chronicles,少年佐罗：英雄诞生记,20220616,中文,,65536,/,,
01007FD00DB20000,片恋いコントラスト ―collection of branch―,单恋分歧 支线集合,20190822,,1464,0,/,,
01007FD017C94000,Bloodwash,血洗,20221012,,,65536,/,,
01007FD0189A2000,JDM Drag Racing Car Driving Simulator 2022 Games,JDM 高速赛车驾驶模拟器2022游戏,20220707,,,0,/,,
01007FE00C3F0000,クレーンゲーム「トレバ」,抓乐霸娃娃机,20190425,,,196608,/,,
01007FE016940000,女神異聞錄4 無敵究極背橋摔（Persona4 The ULTIMAX ULTRA SUPLEX HOLD）,女神异闻录4 无敌究极背桥摔,20220317,中文,2439,131072,/,,
01007FF01388E000,Save Farty – the Trivia Game,拯救,20210128,,,65536,/,,
010080000D8CA000,Reverse Crawl,反冒险,20190510,,,0,/,,
0100800015926000,スイカゲーム,西瓜游戏,20211209,,,0,/,,
010080001783A000,SD GUNDAM 激鬥同盟,SD 高达 激斗同盟,20220825,中文,2565,393216,13,,
01008010118CC000,Steam Prison,蒸汽监狱,20210225,中文,2077,65536,/,,
0100801011C3E000,Persona® 5 Strikers,女神异闻录5 乱战：魅影攻手,20210222,,2090,0,2,,
010080101759C000,Nefasto's Misadventure: Meeting Noeroze,内法斯托的不幸：会见诺雷泽,20230324,,,0,/,,
0100802009C52000,Aqua Kitty UDX,水猫猫 奶工保卫战DX,20180405,,,65536,/,,
0100802011A2A000,Retrograde Arena,逆行竞技场,20210605,中文,,65536,3,,
0100802012890000,Songs for a Hero: Definitive Edition,英雄之歌：决定版,20210708,,,262144,/,,
0100803005D52000,ぎゃる☆がん２,少女☆射击2,20180315,中文,0190,262144,22,,
01008030149FE000,うたの☆プリンスさまっ♪All Star After Secret for Nintendo Switch,歌之王子殿下,20221222,,2717,0,/,,
01008030155B4000,Shopping Mall Parking Lot,购物中心停车场,20210709,,,0,/,,
0100804008794000,ACA NEOGEO SAMURAI SHODOWN III,ACA NEOGEO 侍魂3 斩红郎无双剑,20180405,,,65536,/,,
0100804014922000,Gallic Wars: Battle Simulator,高卢战争：战斗模拟器,20210328,中文,,0,/,,
010080401696C000,Galaxy Squad,银河战队,20211216,,,0,/,,
01008050130EE000,Gunslugs,像素魂斗罗,20201103,,,0,/,,
0100805013BDA000,Vera Blanc: Ghost In The Castle,维拉·布兰卡：城堡中的幽灵,20210129,,,0,/,,
010080600A9D6000,ツインロボット DX,双子机器人 DX,20180614,,,0,/,,
010080600B53E000,Evil Defenders,邪恶捍卫者,20190514,,,0,/,,
0100806016A24000,KINGDOM HEARTS HD 2.8 Final Chapter Prologue Cloud Version,王国之心HD 2.8 终章序言 云端版,20220210,,,196608,/,,
0100806017374000,Defend the Rook,壁垒圣卫,20220414,中文,,65536,/,,
0100806017562000,OshiRabu: Waifus Over Husbandos + Love･or･die,一生推不如一生恋~love or die~,20220428,中文,2543,65536,/,,
01008060191A4000,Ib,,20230309,中文,2936,65536,/,,
0100807008868000,Fit Boxing（フィットボクシング）,有氧拳击,20181220,,1175,196608,/,,
0100807009528000,スーパーガチャポンワールド SDガンダムX,超级扭蛋世界 SD高达X,20181206,,,0,/,,
010080701194E000,Flying Soldiers,飞行的士兵,20200917,,,65536,/,,
0100807015FF4000,LoveChoice,拣爱,20210910,中文,,65536,/,,
0100807017C76000,Cursed to Golf,诅咒高尔夫,20220818,中文,,458752,/,,
0100808018268000,I Was a Teenage Exocolonist,我曾是青年霹雳火,20220825,,,65536,/,,
0100809016D64000,PopSlinger,流行弹弓,20220126,,,262144,/,,
010080A012804000,Break thru the wall,穿越屏障,20220812,,,0,/,,
010080B00AD66000,Undertale,传说之下,20180918,,0956,131072,/,,
010080B00AF0E000,Mentori Puzzle,懒得鸟你方块,20190103,中文,,65536,/,,
010080B00D8D4000,Quadle,魔方之眼,20190404,,,0,/,,
010080B0115BA000,Ara Fell: Enhanced Edition,阿拉坠落：增强版,20200326,,,327680,/,,
010080B019CC4000,- Mischief Dungeon Life - 異世界転生した俺のイタズラダンジョンライフ Dorothy Edition,转生到异世界的我的胡闹地城生活,20230119,中文,,0,/,,
010080C00AC3C000,Caveman Chuck: Prehistoric Adventure,野人查克,20200121,,,0,/,,
010080D002CC6000,Johnny Turbo's Arcade: Two Crude Dudes,Johnny Turbo 经典街机：暴力克星,20180705,,0997,0,/,,
010080D00816E000,くにおくん ザ・ワールド クラシックスコレクション,国夫君 世界经典收藏,20181220,中文,1193,131072,/,,
010080D00EF6C000,スペースインベーダー インヴィンシブルコレクション,太空侵略者合集,20200326,,1699,262144,/,,
010080D01955A000,Swoon! Earth Escape,昏厥！ 地球逃脱,20221124,中文,,131072,/,,
010080E00D3DE000,Jungle Z,尸者生存,20190408,中文,,0,/,,
010080E0133F4000,太鼓之達人 咚咔！神秘冒險記,太鼓达人 咚咔！神秘冒险记,20201203,中文,,131072,/,,
010080E01515A000,Rubix Roller,魔方滚动,20210705,,,0,/,,
010080E016282000,Astroneer -アストロニーア-,异星探险家,20220113,中文,,524288,/,,
010080F0099FC000,Semblance,幻影,20180724,中文,0616,196608,/,,
010080F00F490000,Mirror,魔镜,20191219,中文,,65536,/,,
010080F018046000,Him & Her Collection,他和她 典藏版,20220623,,,65536,/,,
010081000EF9A000,DOUBLE DRAGON,双截龙,20200415,中文,,0,/,,
0100810010AD4000,ホラーピンボール　バンドル,恐怖弹球合集,20200305,,,0,/,,
0100810012A1A000,Carto,无尽旅途,20201027,中文,2600,262144,/,,
0100810013704000,Fire Tonight,今夜大火,20210812,,,0,/,,
0100810015412000,Bai Qu: Hundreds of Melodies,百曲,20210709,中文,,0,/,,
01008100169AC000,Galaxy Shooter,银河射手,20211102,,,0,/,,
01008110036FE000,Physical Contact: SPEED,密着对战 速度,20170727,,0576,65536,/,,
010081100FE08000,Bouncy Bob 2,弹性鲍勃2,20191120,,,0,/,,
0100812012554000,Mushroom Savior,蘑菇救星,20200910,中文,,0,/,,
01008120128C2000,ジョジョの奇妙な冒険 オールスターバトル R,JOJO的奇妙冒险 群星之战 重制版,20220901,,2574,524288,6,,
0100812014172000,Danganronpa: Trigger Happy Havoc Anniversary Edition,弹丸论破：希望的学园和绝望的高中生,20211203,,,65536,/,,
010081201600E000,5つのネイト+,五种内特+,20211202,,,0,/,,
010081301109E000,アドベンチャーピンボール　バンドル,冒险弹球合集,20200220,,,0,/,,
0100813014B3A000,ラッキードッグ１,幸运犬 1,20220120,,2486,0,/,,
010081301599A000,ボクらの消しゴム落とし 新学期,我们的击落橡皮 新学期,20210826,,,393216,3,,
0100813018580000,The Viking's Games: Madness Fight,维京人的游戏：疯狂之战,20220825,,,0,/,,
01008130191B0000,Rhythm Sprout,节奏萌芽,20230201,中文,,65536,/,,
010081400DB00000,Hitchhiker - A Mystery Game,搭便车者,20210415,中文,,131072,/,,
01008140137E8000,BIT.TRIP BEAT,像素跑者：节奏,20201225,,,0,/,,
0100814017CB6000,The Jackbox Party Starter,杰克盒子的聚会启动器,20220630,,,65536,/,,
010081401A700000,きせかえSWEET CLOSET ー大人も楽しいかんたんガールズコーデファッションゲームー,,20230302,,,0,/,,
010081500EA1E000,Asterix & Obelix XXL 3  - The Crystal Menhir,幻想新国度3：水晶石之谜,20210204,,1591,393216,2,,
010081501371E000,BraveMatch,英勇之战,20210422,中文,,0,/,,
0100815017ED8000,SHMUP MANIA,射击狂热,20220512,,,0,/,,
010081601902E000,Cyjin: The Cyborg Ninja,电子人忍者,20221006,,,0,/,,
010081700EDF4000,WWE 2K Battlegrounds,WWE 2K竞技场,20200918,中文,1905,589824,/,,
0100817011684000,私だけいれば問題ないよね,你身边有我就够了吧,20200618,,,0,/,,
010081701A5B4000,Loot Box Simulator - Crimson Fire,战利品箱模拟器 - 绯红之火,20230223,,,0,/,,
0100818008004000,Serial Cleaner,连环清洁工,20171130,,0618,65536,/,,
01008180157AC000,Moonshades: a classic dungeon crawler RPG,月影,20210827,,,65536,/,,
0100818018144000,Ruggnar,鲁格纳寻宝记,20220623,,,262144,/,,
010081900F9E2000,Wizards of Brandel,布朗德尔的魔法史,20191205,,,0,4,,
010081A0095FA000,Dear My Abyss,我的深渊,20180222,,,0,/,,
010081A00EE62000,Boomerang Fu,随动回旋镖,20200813,中文,,917504,1,,
010081A011276000,Q-YO Blaster,Q-YO 爆破工,20200409,,,65536,/,,
010081A0136EE000,Cozy Grove,舒适森林,20210408,中文,,1441792,1,,
010081A01565A000,パックマンワールド リ・パック,吃豆人 吃遍世界,20220825,,2566,131072,2,,
010081B00D890000,Strangers of the Power 3,陌生人的权力3,20200614,,,65536,/,,
010081B013B58000,PLOID,倍性冒险故事,20210114,,,65536,/,,
010081B01777C000,THEATRHYTHM FINAL BAR LINE,节奏剧场：最终幻想,20230216,,2751,131072,5,,
010081C008164000,Gunhouse,战房,20180115,,,196608,/,,
010081C01716A000,Sit-Ups Workout,仰卧起坐锻炼,20220117,,,0,/,,
010081C019182000,Hentai Uni,绅士联盟,20220908,中文,,0,/,,
010081D00A480000,Ninja Striker!,忍者先锋,20180419,,0551,65536,/,,
010081D0100F0000,Rhythm of the Gods,神的节奏,20200323,,,262144,/,,
010081D01720C000,Barn Finders,废品大亨,20220617,中文,,0,/,,
010081E001DD2000,Arcade Archives Renegade,街机档案：热血硬派,20180628,,0830,0,/,,
010081E013F1E000,Bob Help Them,鲍勃帮帮他们,20210311,中文,,0,/,,
010081E0161B2000,D.C.4 Fortunate Departures ～ダ・カーポ4～ フォーチュネイトデパーチャーズ,初音岛4 幸运启程,20221027,,2649,0,/,,
010081E016F14000,Treasure Temples,宝藏寺院,20220203,,,327680,/,,
010081E01A748000,ミステリーの扉 ーナゾトキの時間2 スリルサスペンスな謎解き推理脱出ゲームー,,20230302,,,0,/,,
010081F00EAB8000,キュービック,立方,20190704,,,0,/,,
010081F00F75C000,Super Arcade Soccer 2021,超级街机足球2021,20210430,,,65536,/,,
010081F012346000,스컬리,骷髅,20200806,中文,,0,/,,
0100820012ADE000,Slither Loop,数回,20201030,,,196608,/,,
0100820012B6C000,ドットボーイ,DotBoy,20201203,,,0,/,,
0100820013612000,Shady Part of Me,我的阴暗面,20201210,中文,,131072,/,,
0100821017AAA000,Road of Death,死亡之路,20220708,,,0,/,,
010082200AFBE000,ACA NEOGEO CYBER-LIP,ACA NEOGEO 战斗边缘,20180920,,,65536,/,,
010082200EE6A000,在地下城尋求邂逅是否搞錯了什麼　無限・戰鬥,在地下城寻求邂逅是否搞错了什么：无限战斗,20200206,中文,1673,0,/,,
0100822012D76000,HAAK,勇敢的哈克,20220825,中文,,262144,/,,
01008220166E8000,虔誠之花的晚鐘-Episodio1926-,虔诚之花的晚钟-Episodio1926-,20221212,中文,2694,0,/,,
0100823010FFE000,ゴシックマーダー -運命を変えるアドベンチャー-,哥特式谋杀 改变命运的冒险,20200312,,,262144,1,,
0100823012CA0000,Weaving Tides,编织潮汐,20210527,中文,,65536,/,,
010082301754C000,Inukari - Chase of Deception,伊努卡利 - 追踪欺骗,20220318,,,0,1,,
0100823019A06000,The Cube,梦立方,20221201,,,65536,/,,
010082400BCC6000,Untitled Goose Game,鹅作剧,20190920,中文,,327680,/,,
010082400ED18000,Shiny Ski Resort,开罗游戏：滑雪白皮书 闪耀,20200206,中文,,196608,/,,
010082500350E000,PEACH BALL 閃乱カグラ,闪乱神乐 桃色弹珠台,20181213,,1165,131072,14,,
010082600A234000,アーバントライアル プレイグラウンド,城市游乐场,20180524,中文,0160,196608,2,,
010082600F1AC000,Top Speed: Drag & Fast Racing,最高时速：阻力&狂飙,20200318,,,65536,/,,
01008260138C4000,Bakumatsu Renka SHINSENGUMI,幕末恋华新选组,20210617,中文,2178,65536,/,,
01008260145F2000,Super Cable Boy,超级电缆男孩,20210624,中文,,131072,/,,
0100826017E16000,Formula Bit Racing DX,方程式比特赛车DX,20220708,中文,,0,/,,
010082700C618000,Spider Solitaire BLACK,蜘蛛纸牌 黑,20181018,,,0,/,,
01008270112F4000,ワーキング ゾンビーズ,工作僵尸,20200618,中文,,0,/,,
0100827012EAE000,レジェンド・オブ・イサーナル,传奇故事,20200924,,,131072,/,,
01008270152F4000,After Wave: Downfall,浪潮之后：垮台,20220804,,,196608,/,,
010082800AE4C000,Heroes Trials,英雄试炼,20190125,,,0,/,,
01008280119B2000,Lair of the Clockwork God,钟表匠神之巢,20200904,,2846,131072,/,,
01008280155FA000,Martial Knight,好战的骑士,20221115,,,0,/,,
0100828015980000,A Plague Tale: Requiem - Cloud Version,瘟疫故事：安魂 云端版,20221018,中文,,65536,1,,
0100828019728000,Ein's Sword,恩之剑,20230216,,,196608,/,,
010082900C5FA000,New Star Manager,新星经理人,20190131,,,131072,/,,
010082900D6DC000,Professional Farmer: American Dream,专业农场主：美国梦,20191128,,,65536,/,,
0100829010F4A000,1971 Project Helios,1971 太阳神计划,20200609,,1794,196608,/,,
0100829013996000,Super Sports Blast,超级爆裂运动,20201225,中文,,131072,/,,
010082A00D444000,Saints Row IV®: Re-Elected™,黑道圣徒4：连任,20200327,,,327680,/,,
010082A00D80A000,Pet Care,宠物护理,20190214,,,0,/,,
010082A01538E000,Atelier Sophie 2: The Alchemist of the Mysterious Dream,苏菲的炼金工房2 ～不可思议梦的炼金术士～,20220225,,2416,524288,26,,
010082A01814A000,Kartoon Racing: Singleplayer Multiplayer Racing,卡通赛车：单人多人赛车,20220813,,,0,/,,
010082B00E8B8000,Megaquarium,大水族馆,20191018,,,327680,1,,
010082B00EE50000,Freedom Finger,自由手指,20190927,中文,,327680,/,,
010082B013C8C000,地球防衛軍２ for Nintendo Switch,地球防卫军2,20210715,,,131072,7,,
010082B01A146000,Animal Golf - Battle Race,动物高尔夫 - 战斗,20230102,,,131072,/,,
010082C011B24000,Despotism 3k,3k专制,20200530,中文,,131072,/,,
010082C015ABC000,Arcade Archives XEVIOUS,街机档案：铁板阵,20210923,,,131072,/,,
010082C0168CC000,Kittens and Yarn,小猫和纱线,20220210,,,0,/,,
010082D014B98000,Wife Quest,老婆任务,20220316,中文,,131072,/,,
010082D017FB2000,Moncage,笼中窥梦,20220922,中文,,0,/,,
010082D01854E000,Arcade Archives Super Volleyball,街机档案：超级排球,20220825,,,0,/,,
010082E00F1CE000,Cubers: Arena,Cubers：竞技场,20200730,,,65536,/,,
010082E012A84000,STORY OF SEASONS: Pioneers of Olive Town,牧场物语 橄榄镇与希望的大地,20210323,,,589824,18,,
010082F00D81A000,ソウルブライト,炫灵,20190725,,,0,/,,
010082F015576000,零 ～濡鴉ノ巫女～,零～濡鴉之巫女～,20211028,中文,2331,327680,4,,
010082F01792C000,"Construction Machines SIM: Bridges, buildings and constructor trucks simulator",建筑机械SIM：桥梁、建筑物和施工卡车模拟器,20220512,,,0,/,,
010082F018D00000,SIGNALIS,信号,20221027,中文,,196608,/,,
0100830004FB6000,L.A. Noire,黑色洛城,20171114,,0053,131072,/,,
0100830008426000,Just Shapes & Beats,只有形状和节奏,20180531,中文,0488,786432,/,,
01008300128F2000,Dungeon Solver,地牢解决者,20201124,,,0,/,,
010083100B5CA000,Sky Force Anniversary,傲气雄鹰 周年版,20181108,中文,,65536,/,,
01008310154C4000,Shadowrun: Dragonfall - Director's Cut,暗影狂奔：龙陨 导演剪辑版,20220621,,,196608,/,,
01008310181A0000,Lost Snowmen,迷失的雪人,20230105,,,0,/,,
01008320152D0000,Alveole,肺泡,20210901,中文,,0,/,,
0100833008A9E000,不如帰 大乱,不如归 大乱,20180426,,,917504,/,,
01008330134DA000,Jiffy,瞬间,20210121,,,0,/,,
0100833014F3A000,Instant Sports Winter Games,即时运动：冬季运动,20211103,,2370,393216,/,,
0100835016EA8000,Work It Out! Job Challenge,工作大师,20220103,,,65536,/,,
010083501786A000,《連環清潔工們 》Serial Cleaners,连环清洁工们,20220923,中文,,196608,/,,
010083600AE9E000,Happy Birthdays,生日快乐,20180605,,0137,65536,/,,
010083600D930000,Summer Sports Games,夏季运动会,20190606,,1385,0,/,,
0100837006AF0000,forma.8,科玛8号,20170928,中文,,65536,/,,
0100837017CBA000,CHAOS;CHILD,混沌之子,20221007,,,65536,/,,
0100838002AEA000,LEGO® Worlds,乐高 世界,20170905,中文,0027,655360,4,,
010083800B4E8000,The Amazing Shinsengumi: Heroes in Love,不可思议的新撰组：英雄的爱,20180809,中文,,65536,/,,
010083800B6D4000,마계전기 디스가이아Refine,魔界战记 Refine,20180913,,,196608,/,,
010083800DC70000,Arcade Archives ALPINE SKI,街机档案：高山滑雪,20190530,,,0,/,,
010083800E43E000,Five Nights at Freddy's 4,玩具熊的五夜后宫4,20191129,,,131072,/,,
0100838013D96000,Tap Tap Legions,点点联盟,20210114,,,0,/,,
0100838019810000,The Guise,,20230316,中文,,0,/,,
0100839010DD6000,Sniper,狙击手,20200416,,,131072,/,,
01008390136FC000,Negative: The Way of Shinobi,负面：忍者之路,20210211,,,0,/,,
0100839017A52000,Pixel Game Maker Series OMA2RI ADVENTURE,像素游戏制作者系列：松鼠冒险,20220414,,,65536,/,,
0100839017D20000,Handball Pelota,手球佩洛塔,20220305,,,0,/,,
010083A00B2DA000,アライアンス・アライブ HDリマスター,生存联盟：重制版,20191010,,1520,131072,/,,
010083A00BF6C000,Dark Devotion,黑暗献祭,20191024,中文,,65536,/,,
010083A00DEC8000,Dragon Snakes,龙珠贪吃蛇,20190509,,,0,/,,
010083A00F8E4000,Blasphemous（ブラスフェマス）,渎神,20191219,中文,,262144,/,,
010083A014174000,Danganronpa 2: Goodbye Despair Anniversary Edition,弹丸论破2：再见了绝望学园,20211203,,,65536,/,,
010083A017C4A000,Mixolumia,浑浊,20220825,中文,,65536,/,,
010083A0188E6000,Red White Yellow Cruising,赤白黄色巡行,20220630,,,0,/,,
010083B00B97A000,World Soccer,世界杯足球,20190520,,,0,/,,
010083C01469C000,Faircroft's Antiques: Treasures of Treffenburg Collector's Edition,费尔克罗夫特的古董：特雷芬堡珍品,20210304,,,196608,/,,
010083D00F780000,60 Parsecs!,60秒差距,20211216,中文,,196608,/,,
010083D0144F8000,Hell Pages,地狱页面,20220715,,,0,/,,
010083E00F40E000,Collar X Malice,项圈x恶意,20200625,,1816,65536,/,,
010083E010AE8000,Along the Edge,一意孤行,20201015,中文,,0,/,,
010083E011BC8000,Wordify,单词能手,20200807,,,65536,/,,
010083E013188000,Alpaca Ball: Allstars,草尼马足球：全明星,20211015,中文,1956,655360,/,,
010083E013AC2000,"그려라, 터치: 두 개의 왕국",两个王国,20201210,,,65536,/,,
010083E0147F2000,Urban Cards,城市卡牌,20220414,中文,,262144,/,,
010084000DAF6000,Vectronom,矢量节奏,20190529,,,65536,/,,
010084000FA78000,Smash Rush,猛冲,20191205,,,0,/,,
0100841008BDE000,JCB Pioneer: Mars,JCB 拓荒者：火星,20190103,,,131072,/,,
0100842008EC4000,Mega Man Legacy Collection 2,洛克人 遗产合集2,20180522,中文,0520,0,/,,
010084200DC72000,Arcade Archives TIME TUNNEL,街机档案：时光隧道,20190919,,,0,/,,
010084201056A000,Clumsy Rush,笨拙竞赛,20191223,,,0,/,,
0100842011BD6000,Umihara Kawase BaZooKa!,海腹川背 BaZooKa!,20201030,中文,,0,/,,
0100842014E72000,Webbed,勇网直前,20220202,中文,,196608,/,,
01008420182E0000,Car Parking Simulator,停车模拟器,20220429,,,0,/,,
010084300C816000,Odallus: The Dark Call,奥达勒斯：黑暗召唤,20190208,,1217,65536,/,,
0100843011C42000,ワンフィンガーデスパンチ２,一击必杀2,20200716,,,0,/,,
0100843016C68000,深海潛水冒險,深海潜水冒险,20220210,中文,,0,/,,
0100844004CB6000,State of Mind,心境,20180815,中文,0297,196608,/,,
0100844011260000,ミスタードリラーアンコール,爆钻小英雄：爆钻乐园,20200625,中文,1813,196608,/,,
0100844015216000,スター・ウォーズ リパブリックコマンド,星球大战：共和国突击队,20211223,中文,,0,/,,
010084500C7DC000,Angry Video Game Nerd 1 & 2 Deluxe,喷神大冒险1+2 豪华版,20201030,,,262144,/,,
010084500EA2E000,Spacejacked,空间拦截,20200612,,,65536,/,,
010084501672E000,Islets,岛,20220824,中文,,65536,/,,
010084600F51C000,Demon Pit,恶魔深渊,20191225,中文,,131072,/,,
010084600F7FE000,#Funtime,娱乐时间,20200715,中文,,65536,/,,
0100846015202000,ポート ロイヤル 4,海商王4,20210902,,2265,65536,1,,
0100846016572000,SpiderHeck,蜘蛛侠客,20220922,中文,,262144,1,,
0100846018258000,ANNO: Mutationem,纪元：变异,20220901,中文,,262144,1,,
0100846018666000,Cyborg Invasion Shooter 3: Savior Of The World,机器人入侵射手3：世界救星,20221203,,,0,/,,
01008480187C6000,DARQ Ultimate Edition,翻转噩梦 最终版,20230303,中文,2665,196608,/,,
0100849000BDA000,I Am Setsuna,祭品与雪的刹那,20170303,,0014,65536,/,,
0100849006C18000,ファーミングシミュレーター Nintendo Switch Edition,虚拟农场,20171214,,0167,0,/,,
0100849015474000,G-MODEアーカイブス+ モモコ1200%,G模式档案+： 桃子 1200%,20211021,,,0,/,,
010084A015FB2000,A Memoir Blue,蓝色回忆录,20220324,中文,,131072,/,,
010084A0163F0000,Beat Souls,节奏灵魂,20220216,中文,,0,/,,
010084A0176AA000,Etrian Odyssey III HD,世界树迷宫3 HD,20230601,,,0,1,,
010084B00B36E000,Team Sonic Racing™,索尼克团队竞速,20190521,,1343,196608,/,,
010084B012FF0000,Birds and Blocks,小鸟和方块,20200918,,,0,/,,
010084C016D2E000,About an Elf,关于精灵,20220210,,,131072,/,,
010084C016F9E000,Work It Out! Job Challenge,解决它！工作挑战,20211230,,,0,/,,
010084D00A134000,War Theatre,战争剧场,20190404,,,196608,/,,
010084D00CF5E000,NARUTO SHIPPUDEN™: Ultimate Ninja® STORM 4 ROAD TO BORUTO,火影忍者疾风传：究极忍者风暴 4 博人之路,20200424,,,131072,2,,
010084E010E18000,NAMCO MUSEUM® ARCHIVES Vol 1,南梦宫博物馆档案 Vol.1,20200618,,,196608,/,,
010084E01689A000,Trigger Dungeon,触发地牢,20220117,,,65536,/,,
010084F0123AC000,Space Elite Force 2,太空精英部队2,20200915,,,65536,/,,
010084F013BB4000,Treasures of The Roman Empire,罗马帝国的宝藏,20220929,,,0,/,,
010084F0157AE000,Pets No More,宠物不再,20210726,,,0,/,,
010084F017F1C000,Pixel Game Maker Series LAB,像素游戏制作者系列：LAB,20220512,,,0,/,,
010085000AC88000,アペリオン・サイバーストーム,阿派隆网络风暴,20180510,,,0,/,,
010085000BA5C000,Knock 'Em Down! Bowling,把他们打倒！保龄球,20190110,中文,1318,65536,/,,
0100850011FDA000,Drift Racing Madness,漂移竞速狂热,20210222,,,0,/,,
0100852014574000,Invocation: The Festival of Souls,祈祷：灵魂的节日,20221007,,,0,/,,
0100852018B96000,Arcade Archives METAL BLACK,街机档案：黑色合金,20221117,,,0,/,,
010085300314E000,KAMIKO,神巫女,20170427,中文,0490,0,/,,
0100853013824000,Summer Catchers,夏日追逐者,20210211,中文,,131072,/,,
0100853015E86000,No Man's Sky,无人深空,20221007,中文,2613,851968,/,,
010085301797E000,Horgihugh And Friends,霍吉休和朋友们,20220616,,2507,0,/,,
0100854015868000,STAR WARS™: Knights of the Old Republic™,星球大战：共和国武士,20211111,,,196608,/,,
0100854015ACE000,Arcade Archives GALAXIAN,街机档案：小蜜蜂,20221124,,,0,/,,
010085401766C000,Shadow Quest,影子追求,20220121,,,0,/,,
010085500130A000,LEGO® CITY Undercover,乐高 都市：卧底风云,20170407,中文,0017,196608,/,,
010085500B29A000,Yet Another Zombie Defense HD,又一个僵尸塔防,20190405,中文,,131072,/,,
010085500D5F6000,Turok,恐龙猎人,20190318,,,131072,/,,
010085500E2CA000,くにおくん ザ・ワールド 〜いけいけ！熱血ホッケー部 「すべってころんで大乱闘」〜,国夫君 世界经典收藏：热血曲棍球[人仰马翻大乱斗],20200521,中文,,65536,/,,
010085500E9D0000,The Witcher 3: Wild Hunt — Complete Edition,巫师3：狂猎 完整版,20191015,,,262144,/,,
